Local time,Open,High,Low,Close,Volume
03.12.2020 20:00:00.000 GMT+0100,0.74392,0.74482,0.74392,0.74457,1593.78
03.12.2020 21:00:00.000 GMT+0100,0.74460,0.74476,0.74297,0.74401,4453.02
03.12.2020 22:00:00.000 GMT+0100,0.74400,0.74449,0.74371,0.74408,1243.02
03.12.2020 23:00:00.000 GMT+0100,0.74408,0.74427,0.74342,0.74359,857.04
04.12.2020 00:00:00.000 GMT+0100,0.74359,0.74429,0.74352,0.74359,1320.28
04.12.2020 01:00:00.000 GMT+0100,0.74358,0.74429,0.74337,0.74378,2536.6101
04.12.2020 02:00:00.000 GMT+0100,0.74380,0.74397,0.74261,0.74303,4301.4502
04.12.2020 03:00:00.000 GMT+0100,0.74303,0.74320,0.74240,0.74312,2802.3601
04.12.2020 04:00:00.000 GMT+0100,0.74314,0.74332,0.74225,0.74251,2199.29
04.12.2020 05:00:00.000 GMT+0100,0.74249,0.74297,0.74240,0.74271,1442.86
04.12.2020 06:00:00.000 GMT+0100,0.74272,0.74287,0.74224,0.74253,2415.04
04.12.2020 07:00:00.000 GMT+0100,0.74252,0.74362,0.74236,0.74332,2390.73
04.12.2020 08:00:00.000 GMT+0100,0.74333,0.74337,0.74272,0.74293,3997.3401
04.12.2020 09:00:00.000 GMT+0100,0.74292,0.74352,0.74177,0.74183,5639.1602
04.12.2020 10:00:00.000 GMT+0100,0.74182,0.74292,0.74137,0.74262,5414.7798
04.12.2020 11:00:00.000 GMT+0100,0.74263,0.74263,0.74155,0.74243,4669.8999
04.12.2020 12:00:00.000 GMT+0100,0.74243,0.74263,0.74162,0.74201,3951.02
04.12.2020 13:00:00.000 GMT+0100,0.74202,0.74277,0.74179,0.74191,3838.0601
04.12.2020 14:00:00.000 GMT+0100,0.74191,0.74298,0.74098,0.74205,9022.4502
04.12.2020 15:00:00.000 GMT+0100,0.74206,0.74412,0.74182,0.74374,10189.04
04.12.2020 16:00:00.000 GMT+0100,0.74372,0.74396,0.74255,0.74322,8296.1504
04.12.2020 17:00:00.000 GMT+0100,0.74322,0.74397,0.74298,0.74371,5072.5098
04.12.2020 18:00:00.000 GMT+0100,0.74372,0.74404,0.74318,0.74351,3048.98
04.12.2020 19:00:00.000 GMT+0100,0.74353,0.74435,0.74342,0.74368,1986.63
04.12.2020 20:00:00.000 GMT+0100,0.74368,0.74413,0.74320,0.74387,3197.73
04.12.2020 21:00:00.000 GMT+0100,0.74387,0.74389,0.74257,0.74316,2891.3501
04.12.2020 22:00:00.000 GMT+0100,0.74316,0.74329,0.74204,0.74229,1294.26
06.12.2020 23:00:00.000 GMT+0100,0.74310,0.74331,0.74272,0.74312,2450.53
07.12.2020 00:00:00.000 GMT+0100,0.74305,0.74360,0.74283,0.74298,2329.2
07.12.2020 01:00:00.000 GMT+0100,0.74298,0.74323,0.74250,0.74319,3276.98
07.12.2020 02:00:00.000 GMT+0100,0.74319,0.74336,0.74237,0.74280,3506.23
07.12.2020 03:00:00.000 GMT+0100,0.74280,0.74332,0.74266,0.74306,2183.6699
07.12.2020 04:00:00.000 GMT+0100,0.74305,0.74342,0.74274,0.74313,1776.47
07.12.2020 05:00:00.000 GMT+0100,0.74315,0.74321,0.74273,0.74286,1193.33
07.12.2020 06:00:00.000 GMT+0100,0.74286,0.74309,0.74279,0.74291,1153.01
07.12.2020 07:00:00.000 GMT+0100,0.74289,0.74299,0.74251,0.74289,1779.88
07.12.2020 08:00:00.000 GMT+0100,0.74289,0.74291,0.74201,0.74217,4223.25
07.12.2020 09:00:00.000 GMT+0100,0.74215,0.74215,0.73950,0.73954,8208.79
07.12.2020 10:00:00.000 GMT+0100,0.73960,0.73965,0.73720,0.73846,5882.1099
07.12.2020 11:00:00.000 GMT+0100,0.73847,0.73898,0.73780,0.73848,4257.8501
07.12.2020 12:00:00.000 GMT+0100,0.73850,0.73920,0.73823,0.73915,4116.9102
07.12.2020 13:00:00.000 GMT+0100,0.73914,0.74003,0.73869,0.73992,3686.0801
07.12.2020 14:00:00.000 GMT+0100,0.73992,0.74265,0.73982,0.74230,5917.0898
07.12.2020 15:00:00.000 GMT+0100,0.74231,0.74436,0.74213,0.74392,8056.3799
07.12.2020 16:00:00.000 GMT+0100,0.74393,0.74452,0.74351,0.74429,6488.8999
07.12.2020 17:00:00.000 GMT+0100,0.74430,0.74515,0.74413,0.74480,3682.5701
07.12.2020 18:00:00.000 GMT+0100,0.74480,0.74532,0.74457,0.74483,2480.72
07.12.2020 19:00:00.000 GMT+0100,0.74482,0.74482,0.74264,0.74334,3661.47
07.12.2020 20:00:00.000 GMT+0100,0.74333,0.74339,0.74276,0.74282,2020.46
07.12.2020 21:00:00.000 GMT+0100,0.74282,0.74288,0.74172,0.74218,1883.38
07.12.2020 22:00:00.000 GMT+0100,0.74218,0.74244,0.74173,0.74185,781.37
07.12.2020 23:00:00.000 GMT+0100,0.74186,0.74236,0.74142,0.74152,712.02
08.12.2020 00:00:00.000 GMT+0100,0.74159,0.74202,0.74148,0.74149,1153.22
08.12.2020 01:00:00.000 GMT+0100,0.74151,0.74179,0.74098,0.74135,2358.26
08.12.2020 02:00:00.000 GMT+0100,0.74137,0.74259,0.74132,0.74172,3800.8301
08.12.2020 03:00:00.000 GMT+0100,0.74172,0.74264,0.74162,0.74259,2496.25
08.12.2020 04:00:00.000 GMT+0100,0.74257,0.74280,0.74207,0.74248,1727.1899
08.12.2020 05:00:00.000 GMT+0100,0.74249,0.74289,0.74221,0.74243,1894.4301
